Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay,DateTimeUnix,_PAIR_ID,_DELTA_PAIRPRICE,_DELTA_TOTALASSETLOCKED,_DELTA_TOTALADALOCKED,_DELTA_DATETIME_SECONDS,_DELTA_DATETIME_MINUTES
SHIBA/ADA,1.0,4.7e-05,247990807.0,11841.3,3616.39,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,SHIBA/ADA_1.0,0.0,0.0,0.0,902.0,15.033333333333333
HOSKY/ADA,0.05,0.0,146144839942.0,11542.53,0.0,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,HOSKY/ADA_0.05,0.0,0.0,0.0,902.0,15.033333333333333
WMT/ADA,1.0,0.768512,14390.42,11059.22,0.0,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,WMT/ADA_1.0,0.0,0.0,0.0,902.0,15.033333333333333
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,Card…rm/ADA_0.3,0.0,0.0,0.0,902.0,15.033333333333333
cbTHC/ADA,0.3,0.046785,201338.03,9419.63,0.0,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,cbTHC/ADA_0.3,0.0,0.0,0.0,902.0,15.033333333333333
DRIP/ADA,0.3,0.003002,2984593.94,8960.54,450.35,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,DRIP/ADA_0.3,0.0,0.0,0.0,902.0,15.033333333333333
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,FLANO/ADA_1.0,0.0,0.0,0.0,902.0,15.033333333333333
FIRE/ADA,1.0,0.000175,45322626.0,7958.18,626.44,2022-02-13 22:30:47.625895,2022-02-13,22:30:47,1350,1644802247,FIRE/ADA_1.0,0.0,0.0,0.0,902.0,15.033333333333333
SUNDAE/ADA,0.3,0.675111,23075078.35,15578247.25,1905617.19,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,SUNDAE/ADA_0.3,0.00017299999999997873,14764.020000003278,13959.830000000075,900.0,15.0
LQ/ADA,0.3,92.119782,144925.57,13350512.53,857900.07,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,LQ/ADA_0.3,0.07216900000000237,-53.470000000001164,5537.160000000149,900.0,15.0
WMT/ADA,0.3,0.809999,12450192.23,10084645.54,885713.85,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,WMT/ADA_0.3,0.0019370000000000775,-12345.099999999627,14138.669999999925,900.0,15.0
MELD/ADA,0.3,0.127062,10091099.56,1282199.09,654733.97,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MELD/ADA_0.3,0.002350000000000005,-94402.55999999866,11938.210000000196,900.0,15.0
PAVIA/ADA,0.3,0.096634,12268669.0,1185571.55,240427.63,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,PAVIA/ADA_0.3,0.00016299999999999648,16035.0,3546.9000000001397,900.0,15.0
XRAY/ADA,0.3,0.16888,6355674.0,1073351.65,42625.78,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,XRAY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
ADAX/ADA,0.3,0.298611,2679313.0,800072.83,166168.45,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,ADAX/ADA_0.3,-0.0007530000000000037,3528.0,-962.0500000000466,900.0,15.0
AADA/ADA,0.3,1.942512,386145.1,750091.73,50130.59,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,AADA/ADA_0.3,2.6000000000081513e-05,-2.5599999999976717,5.0,900.0,15.0
VYFI/ADA,0.3,1.649923,340945.13,562533.41,108019.6,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,VYFI/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MILK/ADA,0.3,6.347794,50792.0,322417.15,129634.03,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MILK/ADA_0.3,0.06247500000000006,-251.0,1595.5900000000256,900.0,15.0
MINt/ADA,0.3,0.129148,1602115.79,206910.92,54423.92,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MINt/ADA_0.3,0.0065860000000000085,-42400.189999999944,5354.180000000022,900.0,15.0
CLAP/ADA,0.3,0.034522,5614542.12,193828.05,15576.05,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6805296166005.0,155695.31,16801.2,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,CHRLZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.05,2.168999,67529.89,146472.31,30294.69,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,DANA/ADA_0.05,0.0006420000000000314,-10.0,21.69000000000233,900.0,15.0
WMT/ADA,0.05,0.812849,172438.29,140166.33,3301.65,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,WMT/ADA_0.05,0.0,0.0,0.0,900.0,15.0
ASHIB/ADA,1.0,3.3e-05,3173483206.06,107664.71,5422.57,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,ASHIB/ADA_1.0,-9.999999999999972e-07,8000000.0,-269.3799999999901,900.0,15.0
BISON/ADA,0.3,0.0,99137766475338.0,95630.99,12222.03,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,BISON/ADA_0.3,0.0,-2067162855.0,2.0,900.0,15.0
FIRE/ADA,0.3,0.037171,2561381.0,95211.21,38814.81,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,FIRE/ADA_0.3,-8.400000000000074e-05,2900.0,-105.76999999998952,900.0,15.0
HOSKY/ADA,0.3,0.0,930899867277.0,77315.49,51908.91,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,HOSKY/ADA_0.3,0.0,-1604035715.0,133.40000000000873,900.0,15.0
MIN/ADA,0.3,0.347927,186067.76,64738.04,107484.83,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MIN/ADA_0.3,-0.014875000000000027,3885.9100000000035,-1357.9300000000003,900.0,15.0
FLICK/ADA,0.3,0.006135,9274577.0,56903.08,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,FLICK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.102,480499.0,49011.32,44350.64,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,cNETA/ADA_0.3,-0.002372000000000013,5499.0,-565.6999999999971,900.0,15.0
CNFT/ADA,0.3,0.012537,3454118.0,43306.51,1848.21,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,CNFT/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MELD/ADA,1.0,0.120907,355752.81,43013.23,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.114345,301514.52,34476.87,8301.72,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,44.7383,688.0,30779.95,16399.72,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,unsi…en/ADA_1.0,0.13266800000000245,-1.0,46.67000000000189,900.0,15.0
BDOGE/ADA,1.0,0.005863,5034010.0,29517.3,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,BDOGE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000835,33812263.52,28247.18,113.94,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.003196,8563171.42,27374.77,11968.4,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,DRIP/ADA_1.0,-5.999999999999929e-06,8000.0,-25.340000000000146,900.0,15.0
QUID/ADA,0.3,0.013753,1855541.0,25519.96,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,QUID/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SKULL/ADA,1.0,0.152872,157822.0,24126.68,2276.35,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.123004,174759.48,21496.17,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.000746,27961090.0,20864.14,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,27.041742,727.0,19659.34,2766.98,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,XDIA…ND/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.31747,59030.48,18740.43,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016292,1139491.0,18565.31,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CDX/ADA,1.0,0.46495,38906.0,18089.37,2719.7,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,CDX/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cMETA/ADA,0.3,0.038193,436987.0,16689.84,815.2,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
RAVE/ADA,1.0,0.00536,2958255.0,15856.42,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,RAVE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6764.14,14800.82,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,0.0,14550322278.0,13896.25,5221.64,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,MEOW/ADA_0.3,0.0,-5221511.0,5.0,900.0,15.0
CARGO/ADA,0.3,0.296635,42584.41,12632.03,1111.3,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,CARGO/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SHIBA/ADA,1.0,4.7e-05,247990807.0,11841.3,3616.39,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,SHIBA/ADA_1.0,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,146144839942.0,11542.53,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,HOSKY/ADA_0.05,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,14390.42,11059.22,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.046785,201338.03,9419.63,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,0.3,0.003002,2984593.94,8960.54,450.35,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,DRIP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,1.0,0.000175,45322626.0,7958.18,626.44,2022-02-13 22:45:48.407097,2022-02-13,22:45:48,1365,1644803148,FIRE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.3,0.672159,23647416.36,15894825.45,2042386.17,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,SUNDAE/ADA_0.3,-0.0029520000000000657,572338.0099999979,316578.19999999925,8097.0,134.95
LQ/ADA,0.3,91.954071,145193.38,13351122.7,862942.08,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,LQ/ADA_0.3,-0.16571100000000172,267.8099999999977,610.1699999999255,8097.0,134.95
WMT/ADA,0.3,0.80906,12480747.72,10097675.09,796837.78,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,WMT/ADA_0.3,-0.0009390000000000231,30555.490000000224,13029.550000000745,8097.0,134.95
MELD/ADA,0.3,0.127419,10102760.26,1287286.2,650471.75,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MELD/ADA_0.3,0.0003569999999999962,11660.699999999255,5087.10999999987,8097.0,134.95
PAVIA/ADA,0.3,0.096929,12250843.0,1187469.1,243929.46,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,PAVIA/ADA_0.3,0.0002950000000000036,-17826.0,1897.5500000000466,8097.0,134.95
XRAY/ADA,0.3,0.169263,6348520.0,1074574.63,43772.16,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,XRAY/ADA_0.3,0.00038299999999999446,-7154.0,1222.9799999999814,8097.0,134.95
ADAX/ADA,0.3,0.29018,2717927.0,788690.34,175862.31,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,ADAX/ADA_0.3,-0.008431000000000022,38614.0,-11382.48999999999,8097.0,134.95
AADA/ADA,0.3,1.895792,391078.49,741403.85,55938.19,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,AADA/ADA_0.3,-0.046720000000000095,4933.390000000014,-8687.880000000005,8097.0,134.95
VYFI/ADA,0.3,1.663456,339559.26,564842.05,97482.31,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,VYFI/ADA_0.3,0.013533000000000017,-1385.8699999999953,2308.640000000014,8097.0,134.95
MILK/ADA,0.3,6.379692,50918.0,324841.18,109952.2,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MILK/ADA_0.3,0.03189799999999998,126.0,2424.0299999999697,8097.0,134.95
MINt/ADA,0.3,0.130851,1592831.7,208424.69,49078.3,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MINt/ADA_0.3,0.0017029999999999823,-9284.090000000084,1513.7699999999895,8097.0,134.95
CLAP/ADA,0.3,0.034527,5614108.95,193843.05,15573.18,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,CLAP/ADA_0.3,5.0000000000050004e-06,-433.1699999999255,15.0,8097.0,134.95
CHRLZ/ADA,0.3,0.0,6809637748895.0,155596.58,16927.02,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,CHRLZ/ADA_0.3,0.0,4341582890.0,-98.73000000001048,8097.0,134.95
DANA/ADA,0.05,2.182757,67316.78,146936.25,19733.38,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,DANA/ADA_0.05,0.013758000000000159,-213.11000000000058,463.9400000000023,8097.0,134.95
WMT/ADA,0.05,0.812849,172403.24,140137.85,3301.65,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,WMT/ADA_0.05,0.0,-35.05000000001746,-28.479999999981374,8097.0,134.95
ASHIB/ADA,1.0,3.3e-05,3172332084.42,107705.25,4518.82,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,ASHIB/ADA_1.0,0.0,-1151121.6399998665,40.5399999999936,8097.0,134.95
BISON/ADA,0.3,0.0,98842801954061.0,95917.28,3056.54,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,BISON/ADA_0.3,0.0,-294964521277.0,286.2899999999936,8097.0,134.95
FIRE/ADA,0.3,0.037171,2548111.0,94717.9,37620.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,FIRE/ADA_0.3,0.0,-13270.0,-493.3100000000122,8097.0,134.95
HOSKY/ADA,0.3,0.0,931272096045.0,77286.23,43023.47,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,HOSKY/ADA_0.3,0.0,372228768.0,-29.260000000009313,8097.0,134.95
MIN/ADA,0.3,0.292953,206676.46,60546.49,128112.12,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MIN/ADA_0.3,-0.05497399999999997,20608.699999999983,-4191.550000000003,8097.0,134.95
FLICK/ADA,0.3,0.006005,9374216.0,56300.05,11083.38,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,FLICK/ADA_0.3,-0.0001299999999999999,99639.0,-603.0299999999988,8097.0,134.95
cNETA/ADA,0.3,0.094428,499475.0,47164.68,42760.71,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,cNETA/ADA_0.3,-0.007571999999999995,18976.0,-1846.6399999999994,8097.0,134.95
MELD/ADA,1.0,0.120907,354491.41,42860.72,1303.72,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MELD/ADA_1.0,0.0,-1261.4000000000233,-152.51000000000204,8097.0,134.95
CNFT/ADA,0.3,0.01181,3554118.0,41975.61,2985.12,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,CNFT/ADA_0.3,-0.0007270000000000002,100000.0,-1330.9000000000015,8097.0,134.95
REVU/ADA,0.3,0.114345,301897.4,34520.65,5412.76,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,REVU/ADA_0.3,0.0,382.88000000000466,43.779999999998836,8097.0,134.95
unsi…en/ADA,1.0,44.869986,687.0,30825.68,11583.19,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,unsi…en/ADA_1.0,0.13168599999999486,-1.0,45.72999999999956,8097.0,134.95
BDOGE/ADA,1.0,0.005662,5179436.0,29328.86,2433.41,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,BDOGE/ADA_1.0,-0.0002009999999999998,145426.0,-188.4399999999987,8097.0,134.95
MONET/ADA,0.3,0.000835,33812263.52,28247.18,113.94,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MONET/ADA_0.3,0.0,0.0,0.0,8097.0,134.95
DRIP/ADA,1.0,0.003,9364895.3,28097.26,11529.52,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,DRIP/ADA_1.0,-0.000196,801723.8800000008,722.489999999998,8097.0,134.95
QUID/ADA,0.3,0.013861,1848330.0,25619.83,1451.1,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,QUID/ADA_0.3,0.00010800000000000046,-7211.0,99.87000000000262,8097.0,134.95
SKULL/ADA,1.0,0.151418,158584.0,24012.62,1815.36,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,SKULL/ADA_1.0,-0.0014540000000000108,762.0,-114.06000000000131,8097.0,134.95
MINt/ADA,0.05,0.123004,174759.48,21496.17,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MINt/ADA_0.05,0.0,0.0,0.0,8097.0,134.95
RAG/ADA,1.0,0.000746,27961090.0,20864.14,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,RAG/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
XDIA…ND/ADA,1.0,27.041742,727.0,19659.34,2027.43,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,XDIA…ND/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
GOKEY/ADA,0.3,0.016292,1137899.0,18539.36,72.89,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,GOKEY/ADA_0.3,0.0,-1592.0,-25.950000000000728,8097.0,134.95
MIN/ADA,0.05,0.309265,59853.88,18510.72,4344.01,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MIN/ADA_0.05,-0.008204999999999962,823.3999999999942,-229.70999999999913,8097.0,134.95
CDX/ADA,1.0,0.46495,38906.0,18089.37,2719.7,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,CDX/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
cMETA/ADA,0.3,0.038193,436987.0,16689.84,815.2,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,cMETA/ADA_0.3,0.0,0.0,0.0,8097.0,134.95
RAVE/ADA,1.0,0.00536,2958255.0,15856.42,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,RAVE/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
MEOW/ADA,0.3,1e-06,13352877486.0,15146.25,5683.02,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,MEOW/ADA_0.3,1e-06,-1197444792.0,1250.0,8097.0,134.95
DANA/ADA,0.3,2.188129,6764.14,14800.82,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,DANA/ADA_0.3,0.0,0.0,0.0,8097.0,134.95
CARGO/ADA,0.3,0.296635,42584.41,12632.03,1076.07,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,CARGO/ADA_0.3,0.0,0.0,0.0,8097.0,134.95
SHIBA/ADA,1.0,5.1e-05,239882956.0,12247.5,3745.57,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,SHIBA/ADA_1.0,4.000000000000002e-06,-8107851.0,406.2000000000007,8097.0,134.95
HOSKY/ADA,0.05,0.0,146153839942.0,11543.25,1731.25,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,HOSKY/ADA_0.05,0.0,9000000.0,0.7199999999993452,8097.0,134.95
WMT/ADA,1.0,0.768512,14390.42,11059.22,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,WMT/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,Card…rm/ADA_0.3,0.0,0.0,0.0,8097.0,134.95
cbTHC/ADA,0.3,0.046783,201341.03,9419.49,832.28,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,cbTHC/ADA_0.3,-2.000000000002e-06,3.0,-0.13999999999941792,8097.0,134.95
DRIP/ADA,0.3,0.003002,3000593.94,9008.58,450.35,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,DRIP/ADA_0.3,0.0,16000.0,48.039999999999054,8097.0,134.95
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,FLANO/ADA_1.0,0.0,0.0,0.0,8097.0,134.95
FIRE/ADA,1.0,0.000184,43638162.0,8061.54,834.58,2022-02-14 01:00:45.727159,2022-02-14,01:00:45,60,1644811245,FIRE/ADA_1.0,9.000000000000002e-06,-1684464.0,103.35999999999967,8097.0,134.95
SUNDAE/ADA,0.3,0.672605,23655455.95,15910799.67,1841824.02,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,SUNDAE/ADA_0.3,0.00044600000000005746,8039.589999999851,15974.22000000067,899.0,14.983333333333333
LQ/ADA,0.3,91.985708,145168.54,13353431.9,857411.67,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,LQ/ADA_0.3,0.03163700000000347,-24.839999999996508,2309.2000000011176,899.0,14.983333333333333
WMT/ADA,0.3,0.809122,12480390.75,10098165.09,773081.52,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,WMT/ADA_0.3,6.20000000000065e-05,-356.97000000067055,490.0,899.0,14.983333333333333
MELD/ADA,0.3,0.126215,10150965.6,1281209.12,661516.81,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,MELD/ADA_0.3,-0.0012040000000000106,48205.33999999985,-6077.079999999842,899.0,14.983333333333333
PAVIA/ADA,0.3,0.096771,12260843.0,1186503.5,242576.66,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,PAVIA/ADA_0.3,-0.00015800000000000536,10000.0,-965.6000000000931,899.0,14.983333333333333
XRAY/ADA,0.3,0.169263,6348520.0,1074574.63,43510.06,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,XRAY/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
ADAX/ADA,0.3,0.289751,2719943.0,788107.52,176134.02,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,ADAX/ADA_0.3,-0.0004290000000000127,2016.0,-582.8199999999488,899.0,14.983333333333333
AADA/ADA,0.3,1.895792,391078.49,741403.85,55827.93,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,AADA/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
VYFI/ADA,0.3,1.714499,334474.03,573455.56,103840.5,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,VYFI/ADA_0.3,0.05104299999999995,-5085.229999999981,8613.51000000001,899.0,14.983333333333333
MILK/ADA,0.3,6.379692,50918.0,324841.18,105559.1,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,MILK/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
MINt/ADA,0.3,0.130851,1592831.7,208424.69,49078.3,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,MINt/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
CLAP/ADA,0.3,0.034527,5614108.95,193843.05,15573.18,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,CLAP/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
CHRLZ/ADA,0.3,0.0,6809637748895.0,155596.58,16927.02,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,CHRLZ/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DANA/ADA,0.05,2.17078,67502.28,146532.66,20136.97,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,DANA/ADA_0.05,-0.011976999999999904,185.5,-403.5899999999965,899.0,14.983333333333333
WMT/ADA,0.05,0.812849,172403.24,140137.85,3301.65,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,WMT/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
ASHIB/ADA,1.0,3.3e-05,3172332084.42,107705.25,4518.82,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,ASHIB/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
BISON/ADA,0.3,0.0,98842801954061.0,95917.28,3056.54,2022-02-14 01:15:45.590267,2022-02-14,01:15:45,75,1644812145,BISON/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
